Mon Nov  9 12:14:47 2020
Joystick Mode (120s)
{'Time': 9649, 'Left_wheel_dist': -4, 'Right_wheel_dist': 0, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.89, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.81, 'Loop_dt': 24, 'Acc_Accu': 1141}
{'Time': 18157, 'Left_wheel_dist': -2995, 'Right_wheel_dist': -2979, 'IMU_roll': 0.05, 'IMU_pitch': -0.03, 'IMU_yaw': 4.06, 'IMU_Acc_x': -0.24, 'IMU_Acc_y': 0.18, 'IMU_Acc_z': 9.41, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 18247, 'Left_wheel_dist': -3037, 'Right_wheel_dist': -3030, 'IMU_roll': 0.04, 'IMU_pitch': 0.00, 'IMU_yaw': 4.00, 'IMU_Acc_x': 0.34, 'IMU_Acc_y': 0.24, 'IMU_Acc_z': 9.53, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 18351, 'Left_wheel_dist': -3081, 'Right_wheel_dist': -3088, 'IMU_roll': -0.03, 'IMU_pitch': 0.07, 'IMU_yaw': 3.98, 'IMU_Acc_x': 0.71, 'IMU_Acc_y': -0.19, 'IMU_Acc_z': 10.32, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 18455, 'Left_wheel_dist': -3130, 'Right_wheel_dist': -3134, 'IMU_roll': -0.01, 'IMU_pitch': 0.09, 'IMU_yaw': 4.03, 'IMU_Acc_x': 0.76, 'IMU_Acc_y': -0.01, 'IMU_Acc_z': 9.85, 'Loop_dt': 25, 'Acc_Accu': 6}
{'Time': 18558, 'Left_wheel_dist': -3174, 'Right_wheel_dist': -3179, 'IMU_roll': -0.03, 'IMU_pitch': 0.06, 'IMU_yaw': 4.06, 'IMU_Acc_x': 0.69, 'IMU_Acc_y': -0.22, 'IMU_Acc_z': 10.00, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 18649, 'Left_wheel_dist': -3212, 'Right_wheel_dist': -3218, 'IMU_roll': -0.05, 'IMU_pitch': 0.01, 'IMU_yaw': 4.06, 'IMU_Acc_x': -0.05, 'IMU_Acc_y': -0.46, 'IMU_Acc_z': 9.47, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 18751, 'Left_wheel_dist': -3258, 'Right_wheel_dist': -3265, 'IMU_roll': -0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 4.09, 'IMU_Acc_x': 0.44, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.89, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 18852, 'Left_wheel_dist': -3298, 'Right_wheel_dist': -3307, 'IMU_roll': -0.03, 'IMU_pitch': 0.11, 'IMU_yaw': 4.11, 'IMU_Acc_x': 1.11, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.65, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 18954, 'Left_wheel_dist': -3338, 'Right_wheel_dist': -3342, 'IMU_roll': -0.03, 'IMU_pitch': 0.04, 'IMU_yaw': 4.14, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.27, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 19056, 'Left_wheel_dist': -3378, 'Right_wheel_dist': -3380, 'IMU_roll': -0.03, 'IMU_pitch': 0.08, 'IMU_yaw': 4.17, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 10.14, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 19158, 'Left_wheel_dist': -3416, 'Right_wheel_dist': -3422, 'IMU_roll': 0.01, 'IMU_pitch': 0.09, 'IMU_yaw': 4.15, 'IMU_Acc_x': 1.15, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.44, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 19258, 'Left_wheel_dist': -3453, 'Right_wheel_dist': -3460, 'IMU_roll': 0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.15, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 10.21, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 19359, 'Left_wheel_dist': -3489, 'Right_wheel_dist': -3497, 'IMU_roll': -0.03, 'IMU_pitch': 0.06, 'IMU_yaw': 4.13, 'IMU_Acc_x': 0.72, 'IMU_Acc_y': -0.29, 'IMU_Acc_z': 9.21, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 19461, 'Left_wheel_dist': -3524, 'Right_wheel_dist': -3528, 'IMU_roll': -0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 4.11, 'IMU_Acc_x': 0.53, 'IMU_Acc_y': -0.24, 'IMU_Acc_z': 10.58, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 19550, 'Left_wheel_dist': -3555, 'Right_wheel_dist': -3555, 'IMU_roll': 0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.11, 'IMU_Acc_x': 0.24, 'IMU_Acc_y': 0.14, 'IMU_Acc_z': 8.89, 'Loop_dt': 25, 'Acc_Accu': 5}
{'Time': 19651, 'Left_wheel_dist': -3588, 'Right_wheel_dist': -3586, 'IMU_roll': 0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.07, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 10.38, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 19753, 'Left_wheel_dist': -3621, 'Right_wheel_dist': -3621, 'IMU_roll': 0.04, 'IMU_pitch': -0.01, 'IMU_yaw': 4.01, 'IMU_Acc_x': -0.15, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 8.94, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 19855, 'Left_wheel_dist': -3652, 'Right_wheel_dist': -3652, 'IMU_roll': -0.00, 'IMU_pitch': 0.08, 'IMU_yaw': 4.03, 'IMU_Acc_x': 1.23, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 10.62, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 19956, 'Left_wheel_dist': -3683, 'Right_wheel_dist': -3681, 'IMU_roll': -0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 4.06, 'IMU_Acc_x': -0.46, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 8.80, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 20058, 'Left_wheel_dist': -3719, 'Right_wheel_dist': -3714, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 4.04, 'IMU_Acc_x': 0.68, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 10.23, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 20158, 'Left_wheel_dist': -3752, 'Right_wheel_dist': -3743, 'IMU_roll': 0.04, 'IMU_pitch': 0.03, 'IMU_yaw': 3.94, 'IMU_Acc_x': 0.20, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.98, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 20259, 'Left_wheel_dist': -3781, 'Right_wheel_dist': -3774, 'IMU_roll': -0.01, 'IMU_pitch': 0.07, 'IMU_yaw': 3.92, 'IMU_Acc_x': 0.54, 'IMU_Acc_y': -0.22, 'IMU_Acc_z': 9.90, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 20361, 'Left_wheel_dist': -3807, 'Right_wheel_dist': -3801, 'IMU_roll': -0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 3.94, 'IMU_Acc_x': 0.52, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.01, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 20462, 'Left_wheel_dist': -3834, 'Right_wheel_dist': -3825, 'IMU_roll': 0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 3.86, 'IMU_Acc_x': 0.65, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 10.05, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 20551, 'Left_wheel_dist': -3852, 'Right_wheel_dist': -3843, 'IMU_roll': -0.00, 'IMU_pitch': 0.09, 'IMU_yaw': 3.82, 'IMU_Acc_x': 0.92, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.71, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 20653, 'Left_wheel_dist': -3874, 'Right_wheel_dist': -3863, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.86, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.01, 'IMU_Acc_z': 10.05, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 20753, 'Left_wheel_dist': -3894, 'Right_wheel_dist': -3883, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.82, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 20854, 'Left_wheel_dist': -3918, 'Right_wheel_dist': -3903, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.86, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 20956, 'Left_wheel_dist': -3942, 'Right_wheel_dist': -3920, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.81, 'IMU_Acc_x': 0.16, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.71, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 21056, 'Left_wheel_dist': -3962, 'Right_wheel_dist': -3940, 'IMU_roll': 0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 3.83, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.87, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 21157, 'Left_wheel_dist': -3982, 'Right_wheel_dist': -3958, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.81, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.77, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 21260, 'Left_wheel_dist': -4002, 'Right_wheel_dist': -3978, 'IMU_roll': -0.02, 'IMU_pitch': 0.00, 'IMU_yaw': 3.76, 'IMU_Acc_x': -0.12, 'IMU_Acc_y': -0.32, 'IMU_Acc_z': 9.67, 'Loop_dt': 25, 'Acc_Accu': 6}
{'Time': 21362, 'Left_wheel_dist': -4024, 'Right_wheel_dist': -3996, 'IMU_roll': -0.02, 'IMU_pitch': 0.07, 'IMU_yaw': 3.80, 'IMU_Acc_x': 0.49, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 10.19, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 21451, 'Left_wheel_dist': -4042, 'Right_wheel_dist': -4015, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.82, 'IMU_Acc_x': 0.02, 'IMU_Acc_y': 0.27, 'IMU_Acc_z': 9.22, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 21553, 'Left_wheel_dist': -4064, 'Right_wheel_dist': -4038, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 3.82, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': -0.46, 'IMU_Acc_z': 10.19, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 21653, 'Left_wheel_dist': -4075, 'Right_wheel_dist': -4051, 'IMU_roll': 0.00, 'IMU_pitch': 0.13, 'IMU_yaw': 3.82, 'IMU_Acc_x': 1.49, 'IMU_Acc_y': 0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 21754, 'Left_wheel_dist': -4075, 'Right_wheel_dist': -4051, 'IMU_roll': -0.01, 'IMU_pitch': 0.13, 'IMU_yaw': 3.84, 'IMU_Acc_x': 1.50, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.63, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 21856, 'Left_wheel_dist': -4069, 'Right_wheel_dist': -4044, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 3.83, 'IMU_Acc_x': 0.57, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.72, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 21959, 'Left_wheel_dist': -4062, 'Right_wheel_dist': -4038, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 22051, 'Left_wheel_dist': -4058, 'Right_wheel_dist': -4033, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 3.80, 'IMU_Acc_x': 0.23, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.96, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 22155, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 3.86, 'IMU_Acc_x': 0.00, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.84, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 22258, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.82, 'IMU_Acc_x': 0.15, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 22361, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.35, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 22452, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.03, 'IMU_pitch': 0.05, 'IMU_yaw': 3.83, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 22554, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.85, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 22658, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 22759, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 22861, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.03, 'IMU_pitch': 0.05, 'IMU_yaw': 3.85, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 22952, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.86, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 23054, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 23156, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.03, 'IMU_pitch': 0.05, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 23259, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 3.85, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 23361, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.81, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 23452, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 23555, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.80, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 23656, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 3.85, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 23758, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 23861, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 23951, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.03, 'IMU_pitch': 0.05, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 24053, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24156, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.81, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 24258, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 3.83, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24360, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.85, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24462, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.82, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24552, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 24654, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.03, 'IMU_pitch': 0.05, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24757, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 24860, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24963, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.81, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 25054, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 3.85, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 25156, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.83, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 25259, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 3.81, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 25360, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 25462, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.87, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 25553, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 25655, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.83, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 25757, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 3.87, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 25860, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.87, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 25963, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.81, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 26054, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 3.83, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 26157, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.85, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 26258, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 26360, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 3.83, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 26463, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 3.86, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 26554, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.87, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
