Mon Nov  9 12:05:36 2020
Joystick Mode (120s)
{'Time': 9649, 'Left_wheel_dist': -19, 'Right_wheel_dist': -13, 'IMU_roll': -0.01, 'IMU_pitch': -0.07, 'IMU_yaw': 3.60, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': 0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 24, 'Acc_Accu': 1140}
{'Time': 18248, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 18351, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 18453, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.19, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 18555, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 18657, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.72, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 18759, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 18850, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 18953, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 19055, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 19158, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 19259, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 19350, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 19452, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 19554, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 19656, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.19, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 19760, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 19851, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 19953, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 20056, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 20157, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 20259, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 20350, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 20452, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 20554, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 20657, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.19, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 20759, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 20861, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 20953, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 21054, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 21156, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 21259, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 21361, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 21452, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 21555, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 21657, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 21760, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 21861, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 21952, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 22054, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 22156, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 22258, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 22361, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 22462, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 22553, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 22657, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 22758, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 22860, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 22963, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 23053, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 23155, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 23258, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 23360, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 23462, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 23564, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 23654, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 23756, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.19, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 23859, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 23961, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24064, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 24155, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 24257, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24359, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24461, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24563, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24666, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 24757, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 24859, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24962, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 25063, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 25165, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 25256, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 25358, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 25460, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 25563, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 25665, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 25756, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 25859, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 25960, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 26062, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 26166, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 26256, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 26358, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 26461, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 26563, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 26665, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 26767, 'Left_wheel_dist': -679, 'Right_wheel_dist': -650, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
