Mon Nov  9 11:56:06 2020
Joystick Mode (120s)
{'Time': 9643, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 5.16, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.80, 'Loop_dt': 25, 'Acc_Accu': 1137}
{'Time': 18068, 'Left_wheel_dist': -1673, 'Right_wheel_dist': -2342, 'IMU_roll': -0.06, 'IMU_pitch': 0.05, 'IMU_yaw': 6.01, 'IMU_Acc_x': -0.16, 'IMU_Acc_y': -1.18, 'IMU_Acc_z': 8.45, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 18157, 'Left_wheel_dist': -1711, 'Right_wheel_dist': -2344, 'IMU_roll': -0.05, 'IMU_pitch': 0.06, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.92, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 10.04, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 18260, 'Left_wheel_dist': -1755, 'Right_wheel_dist': -2346, 'IMU_roll': -0.05, 'IMU_pitch': 0.07, 'IMU_yaw': 5.88, 'IMU_Acc_x': 0.96, 'IMU_Acc_y': -0.37, 'IMU_Acc_z': 10.11, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 18363, 'Left_wheel_dist': -1795, 'Right_wheel_dist': -2346, 'IMU_roll': -0.01, 'IMU_pitch': 0.10, 'IMU_yaw': 5.83, 'IMU_Acc_x': 1.76, 'IMU_Acc_y': 0.99, 'IMU_Acc_z': 10.25, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 18466, 'Left_wheel_dist': -1833, 'Right_wheel_dist': -2346, 'IMU_roll': -0.04, 'IMU_pitch': 0.06, 'IMU_yaw': 5.76, 'IMU_Acc_x': 0.14, 'IMU_Acc_y': -0.75, 'IMU_Acc_z': 9.17, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 18556, 'Left_wheel_dist': -1870, 'Right_wheel_dist': -2346, 'IMU_roll': -0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 5.70, 'IMU_Acc_x': 0.49, 'IMU_Acc_y': 0.17, 'IMU_Acc_z': 10.03, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 18660, 'Left_wheel_dist': -1906, 'Right_wheel_dist': -2344, 'IMU_roll': -0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 5.63, 'IMU_Acc_x': 0.82, 'IMU_Acc_y': 0.39, 'IMU_Acc_z': 9.50, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 18763, 'Left_wheel_dist': -1946, 'Right_wheel_dist': -2344, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 5.58, 'IMU_Acc_x': 0.70, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.56, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 18853, 'Left_wheel_dist': -1981, 'Right_wheel_dist': -2340, 'IMU_roll': -0.04, 'IMU_pitch': 0.04, 'IMU_yaw': 5.51, 'IMU_Acc_x': -0.10, 'IMU_Acc_y': -1.05, 'IMU_Acc_z': 9.75, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 18957, 'Left_wheel_dist': -2023, 'Right_wheel_dist': -2340, 'IMU_roll': -0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 5.44, 'IMU_Acc_x': 1.01, 'IMU_Acc_y': 0.30, 'IMU_Acc_z': 9.96, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 19060, 'Left_wheel_dist': -2067, 'Right_wheel_dist': -2335, 'IMU_roll': -0.01, 'IMU_pitch': 0.07, 'IMU_yaw': 5.37, 'IMU_Acc_x': 0.79, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.81, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 19164, 'Left_wheel_dist': -2105, 'Right_wheel_dist': -2331, 'IMU_roll': -0.01, 'IMU_pitch': 0.07, 'IMU_yaw': 5.30, 'IMU_Acc_x': 0.71, 'IMU_Acc_y': -0.00, 'IMU_Acc_z': 9.78, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 19254, 'Left_wheel_dist': -2143, 'Right_wheel_dist': -2329, 'IMU_roll': -0.00, 'IMU_pitch': 0.08, 'IMU_yaw': 5.25, 'IMU_Acc_x': 1.03, 'IMU_Acc_y': 0.30, 'IMU_Acc_z': 10.06, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 19358, 'Left_wheel_dist': -2182, 'Right_wheel_dist': -2322, 'IMU_roll': -0.00, 'IMU_pitch': 0.08, 'IMU_yaw': 5.18, 'IMU_Acc_x': 0.55, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.92, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 19462, 'Left_wheel_dist': -2222, 'Right_wheel_dist': -2320, 'IMU_roll': -0.01, 'IMU_pitch': 0.08, 'IMU_yaw': 5.12, 'IMU_Acc_x': 0.67, 'IMU_Acc_y': -0.23, 'IMU_Acc_z': 9.46, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 19552, 'Left_wheel_dist': -2260, 'Right_wheel_dist': -2313, 'IMU_roll': -0.04, 'IMU_pitch': 0.08, 'IMU_yaw': 5.05, 'IMU_Acc_x': 0.79, 'IMU_Acc_y': -0.67, 'IMU_Acc_z': 9.68, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 19656, 'Left_wheel_dist': -2300, 'Right_wheel_dist': -2309, 'IMU_roll': -0.00, 'IMU_pitch': 0.08, 'IMU_yaw': 4.98, 'IMU_Acc_x': 1.08, 'IMU_Acc_y': 0.63, 'IMU_Acc_z': 10.33, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 19760, 'Left_wheel_dist': -2340, 'Right_wheel_dist': -2302, 'IMU_roll': -0.02, 'IMU_pitch': 0.08, 'IMU_yaw': 4.91, 'IMU_Acc_x': 0.64, 'IMU_Acc_y': -0.40, 'IMU_Acc_z': 9.90, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 19850, 'Left_wheel_dist': -2373, 'Right_wheel_dist': -2295, 'IMU_roll': -0.01, 'IMU_pitch': 0.08, 'IMU_yaw': 4.86, 'IMU_Acc_x': 0.56, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.56, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 19953, 'Left_wheel_dist': -2404, 'Right_wheel_dist': -2289, 'IMU_roll': 0.02, 'IMU_pitch': 0.10, 'IMU_yaw': 4.81, 'IMU_Acc_x': 1.12, 'IMU_Acc_y': 0.59, 'IMU_Acc_z': 10.09, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 20055, 'Left_wheel_dist': -2399, 'Right_wheel_dist': -2291, 'IMU_roll': 0.11, 'IMU_pitch': 0.14, 'IMU_yaw': 4.81, 'IMU_Acc_x': 1.82, 'IMU_Acc_y': 2.83, 'IMU_Acc_z': 9.72, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 20150, 'Left_wheel_dist': -2399, 'Right_wheel_dist': -2291, 'IMU_roll': 0.11, 'IMU_pitch': 0.11, 'IMU_yaw': 4.83, 'IMU_Acc_x': 0.64, 'IMU_Acc_y': 1.22, 'IMU_Acc_z': 9.76, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 20256, 'Left_wheel_dist': -2395, 'Right_wheel_dist': -2291, 'IMU_roll': 0.03, 'IMU_pitch': 0.07, 'IMU_yaw': 4.83, 'IMU_Acc_x': 0.24, 'IMU_Acc_y': -0.70, 'IMU_Acc_z': 9.78, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 20358, 'Left_wheel_dist': -2395, 'Right_wheel_dist': -2291, 'IMU_roll': 0.01, 'IMU_pitch': 0.07, 'IMU_yaw': 4.84, 'IMU_Acc_x': 0.42, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.82, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 20447, 'Left_wheel_dist': -2395, 'Right_wheel_dist': -2289, 'IMU_roll': 0.01, 'IMU_pitch': 0.07, 'IMU_yaw': 4.85, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.15, 'IMU_Acc_z': 9.79, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 20550, 'Left_wheel_dist': -2399, 'Right_wheel_dist': -2284, 'IMU_roll': -0.01, 'IMU_pitch': 0.07, 'IMU_yaw': 4.86, 'IMU_Acc_x': 0.63, 'IMU_Acc_y': -0.59, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 20654, 'Left_wheel_dist': -2399, 'Right_wheel_dist': -2282, 'IMU_roll': 0.03, 'IMU_pitch': 0.06, 'IMU_yaw': 4.87, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.70, 'IMU_Acc_z': 9.80, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 20756, 'Left_wheel_dist': -2404, 'Right_wheel_dist': -2280, 'IMU_roll': -0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 4.86, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.59, 'IMU_Acc_z': 9.82, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 20846, 'Left_wheel_dist': -2410, 'Right_wheel_dist': -2273, 'IMU_roll': -0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 4.84, 'IMU_Acc_x': 0.55, 'IMU_Acc_y': -0.41, 'IMU_Acc_z': 9.83, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 20943, 'Left_wheel_dist': -2410, 'Right_wheel_dist': -2273, 'IMU_roll': 0.04, 'IMU_pitch': 0.07, 'IMU_yaw': 4.86, 'IMU_Acc_x': 0.59, 'IMU_Acc_y': 1.43, 'IMU_Acc_z': 9.72, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 21046, 'Left_wheel_dist': -2408, 'Right_wheel_dist': -2275, 'IMU_roll': 0.04, 'IMU_pitch': 0.08, 'IMU_yaw': 4.89, 'IMU_Acc_x': 0.49, 'IMU_Acc_y': 0.44, 'IMU_Acc_z': 9.78, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 21156, 'Left_wheel_dist': -2402, 'Right_wheel_dist': -2275, 'IMU_roll': 0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 4.90, 'IMU_Acc_x': 0.49, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 24, 'Acc_Accu': 7}
{'Time': 21244, 'Left_wheel_dist': -2399, 'Right_wheel_dist': -2278, 'IMU_roll': -0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.90, 'IMU_Acc_x': 0.34, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.81, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 21347, 'Left_wheel_dist': -2399, 'Right_wheel_dist': -2278, 'IMU_roll': -0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.90, 'IMU_Acc_x': 0.46, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.82, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 21450, 'Left_wheel_dist': -2399, 'Right_wheel_dist': -2278, 'IMU_roll': 0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 4.92, 'IMU_Acc_x': 0.45, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 21553, 'Left_wheel_dist': -2399, 'Right_wheel_dist': -2278, 'IMU_roll': 0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 4.93, 'IMU_Acc_x': 0.44, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 21655, 'Left_wheel_dist': -2399, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.91, 'IMU_Acc_x': 0.47, 'IMU_Acc_y': 0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 21744, 'Left_wheel_dist': -2399, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.91, 'IMU_Acc_x': 0.47, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 21847, 'Left_wheel_dist': -2399, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.92, 'IMU_Acc_x': 0.46, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 21948, 'Left_wheel_dist': -2399, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.93, 'IMU_Acc_x': 0.46, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 22048, 'Left_wheel_dist': -2397, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.92, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.16, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 22150, 'Left_wheel_dist': -2393, 'Right_wheel_dist': -2278, 'IMU_roll': 0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 4.93, 'IMU_Acc_x': 0.68, 'IMU_Acc_y': 0.40, 'IMU_Acc_z': 9.79, 'Loop_dt': 25, 'Acc_Accu': 6}
{'Time': 22249, 'Left_wheel_dist': -2386, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.92, 'IMU_Acc_x': 0.43, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 22350, 'Left_wheel_dist': -2386, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.93, 'IMU_Acc_x': 0.37, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 22452, 'Left_wheel_dist': -2384, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.93, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': -0.01, 'IMU_Acc_z': 9.79, 'Loop_dt': 25, 'Acc_Accu': 6}
{'Time': 22553, 'Left_wheel_dist': -2379, 'Right_wheel_dist': -2278, 'IMU_roll': 0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 4.94, 'IMU_Acc_x': 0.69, 'IMU_Acc_y': 0.36, 'IMU_Acc_z': 9.81, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 22641, 'Left_wheel_dist': -2377, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.95, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 22743, 'Left_wheel_dist': -2371, 'Right_wheel_dist': -2278, 'IMU_roll': 0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 4.96, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.32, 'IMU_Acc_z': 9.74, 'Loop_dt': 25, 'Acc_Accu': 6}
{'Time': 22843, 'Left_wheel_dist': -2360, 'Right_wheel_dist': -2278, 'IMU_roll': 0.02, 'IMU_pitch': 0.07, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.87, 'IMU_Acc_y': 0.16, 'IMU_Acc_z': 9.88, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 22945, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2278, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': -0.64, 'IMU_Acc_z': 9.81, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 23036, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.98, 'IMU_Acc_x': 0.14, 'IMU_Acc_y': 0.10, 'IMU_Acc_z': 9.84, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 23139, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2278, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.98, 'IMU_Acc_x': 0.62, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 23242, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.98, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 23346, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 23437, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 23539, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 23642, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 23744, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 23835, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 23938, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 24039, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.96, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24141, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24244, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 24334, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 24436, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.52, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24539, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 24641, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24743, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 24835, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 24936, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 25038, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 25141, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 25243, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 25334, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.98, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 25437, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 25539, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 25641, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 25733, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 25835, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 25937, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 26039, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 26141, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 26232, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 26335, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 26437, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
